,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
2,3,Inter,17.0,8.0,5.0,2.0,1.0,8.0,6.0,10.0,5.0,3.0,1.0,1.0,4.0,4.0,7.0,3.0,2.0,1.0,0.0,4.0,2.0,8
3,4,Napoli,15.0,8.0,4.0,3.0,1.0,18.0,8.0,10.0,4.0,3.0,1.0,0.0,11.0,4.0,5.0,4.0,1.0,2.0,1.0,7.0,4.0,8
4,5,Sassuolo,15.0,8.0,4.0,3.0,1.0,11.0,8.0,8.0,4.0,2.0,2.0,0.0,7.0,5.0,7.0,4.0,2.0,1.0,1.0,4.0,3.0,8
5,6,Lazio,15.0,8.0,5.0,0.0,3.0,11.0,13.0,12.0,4.0,4.0,0.0,0.0,8.0,1.0,3.0,4.0,1.0,0.0,3.0,3.0,12.0,8
6,7,Atalanta,14.0,8.0,4.0,2.0,2.0,11.0,8.0,10.0,4.0,3.0,1.0,0.0,8.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,6.0,8
7,8,Torino,14.0,8.0,4.0,2.0,2.0,13.0,9.0,10.0,4.0,3.0,1.0,0.0,8.0,3.0,4.0,4.0,1.0,1.0,2.0,5.0,6.0,8
8,9,Chievo Verona,12.0,8.0,3.0,3.0,2.0,13.0,8.0,7.0,4.0,2.0,1.0,1.0,6.0,2.0,5.0,4.0,1.0,2.0,1.0,7.0,6.0,8
9,10,Sampdoria,11.0,8.0,3.0,2.0,3.0,13.0,12.0,10.0,4.0,3.0,1.0,0.0,10.0,4.0,1.0,4.0,0.0,1.0,3.0,3.0,8.0,8
10,11,Genoa,10.0,8.0,3.0,1.0,4.0,7.0,9.0,9.0,4.0,3.0,0.0,1.0,6.0,4.0,1.0,4.0,0.0,1.0,3.0,1.0,5.0,8
11,12,Palermo,10.0,8.0,3.0,1.0,4.0,10.0,12.0,4.0,4.0,1.0,1.0,2.0,5.0,7.0,6.0,4.0,2.0,0.0,2.0,5.0,5.0,8
12,13,Milan,10.0,8.0,3.0,1.0,4.0,9.0,14.0,6.0,3.0,2.0,0.0,1.0,5.0,7.0,4.0,5.0,1.0,1.0,3.0,4.0,7.0,8
13,14,Juventus,9.0,8.0,2.0,3.0,3.0,9.0,8.0,5.0,4.0,1.0,2.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,8
14,15,Udinese,8.0,8.0,2.0,2.0,4.0,8.0,11.0,1.0,4.0,0.0,1.0,3.0,4.0,7.0,7.0,4.0,2.0,1.0,1.0,4.0,4.0,8
15,16,Frosinone,7.0,8.0,2.0,1.0,5.0,6.0,10.0,6.0,4.0,2.0,0.0,2.0,5.0,4.0,1.0,4.0,0.0,1.0,3.0,1.0,6.0,8
16,17,Empoli,7.0,8.0,2.0,1.0,5.0,8.0,14.0,4.0,4.0,1.0,1.0,2.0,4.0,6.0,3.0,4.0,1.0,0.0,3.0,4.0,8.0,8
17,18,Hellas Verona,5.0,8.0,0.0,5.0,3.0,7.0,11.0,3.0,4.0,0.0,3.0,1.0,5.0,6.0,2.0,4.0,0.0,2.0,2.0,2.0,5.0,8
18,19,Carpi,5.0,8.0,1.0,2.0,5.0,8.0,19.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,1.0,3.0,5.0,15.0,8
19,20,Bologna,3.0,8.0,1.0,0.0,7.0,4.0,13.0,3.0,4.0,1.0,0.0,3.0,2.0,4.0,0.0,4.0,0.0,0.0,4.0,2.0,9.0,8
0,1,Roma,20.0,9.0,6.0,2.0,1.0,22.0,11.0,10.0,4.0,3.0,1.0,0.0,12.0,5.0,10.0,5.0,3.0,1.0,1.0,10.0,6.0,9
1,2,Lazio,18.0,9.0,6.0,0.0,3.0,14.0,13.0,15.0,5.0,5.0,0.0,0.0,11.0,1.0,3.0,4.0,1.0,0.0,3.0,3.0,12.0,9
2,3,Fiorentina,18.0,9.0,6.0,0.0,3.0,16.0,8.0,12.0,5.0,4.0,0.0,1.0,9.0,2.0,6.0,4.0,2.0,0.0,2.0,7.0,6.0,9
3,4,Napoli,18.0,9.0,5.0,3.0,1.0,19.0,8.0,10.0,4.0,3.0,1.0,0.0,11.0,4.0,8.0,5.0,2.0,2.0,1.0,8.0,4.0,9
4,5,Inter,18.0,9.0,5.0,3.0,1.0,9.0,7.0,10.0,5.0,3.0,1.0,1.0,4.0,4.0,8.0,4.0,2.0,2.0,0.0,5.0,3.0,9
5,6,Sassuolo,15.0,9.0,4.0,3.0,2.0,12.0,10.0,8.0,4.0,2.0,2.0,0.0,7.0,5.0,7.0,5.0,2.0,1.0,2.0,5.0,5.0,9
6,7,Atalanta,14.0,9.0,4.0,2.0,3.0,11.0,10.0,10.0,4.0,3.0,1.0,0.0,8.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,8.0,9
7,8,Torino,14.0,9.0,4.0,2.0,3.0,13.0,12.0,10.0,4.0,3.0,1.0,0.0,8.0,3.0,4.0,5.0,1.0,1.0,3.0,5.0,9.0,9
8,9,Sampdoria,14.0,9.0,4.0,2.0,3.0,17.0,13.0,13.0,5.0,4.0,1.0,0.0,14.0,5.0,1.0,4.0,0.0,1.0,3.0,3.0,8.0,9
9,10,Milan,13.0,9.0,4.0,1.0,4.0,11.0,15.0,9.0,4.0,3.0,0.0,1.0,7.0,8.0,4.0,5.0,1.0,1.0,3.0,4.0,7.0,9
10,11,Juventus,12.0,9.0,3.0,3.0,3.0,11.0,8.0,8.0,5.0,2.0,2.0,1.0,7.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,9
11,12,Chievo Verona,12.0,9.0,3.0,3.0,3.0,13.0,9.0,7.0,5.0,2.0,1.0,2.0,6.0,3.0,5.0,4.0,1.0,2.0,1.0,7.0,6.0,9
12,13,Palermo,11.0,9.0,3.0,2.0,4.0,11.0,13.0,5.0,5.0,1.0,2.0,2.0,6.0,8.0,6.0,4.0,2.0,0.0,2.0,5.0,5.0,9
13,14,Udinese,11.0,9.0,3.0,2.0,4.0,9.0,11.0,4.0,5.0,1.0,1.0,3.0,5.0,7.0,7.0,4.0,2.0,1.0,1.0,4.0,4.0,9
14,15,Genoa,10.0,9.0,3.0,1.0,5.0,7.0,11.0,9.0,4.0,3.0,0.0,1.0,6.0,4.0,1.0,5.0,0.0,1.0,4.0,1.0,7.0,9
15,16,Empoli,10.0,9.0,3.0,1.0,5.0,10.0,14.0,7.0,5.0,2.0,1.0,2.0,6.0,6.0,3.0,4.0,1.0,0.0,3.0,4.0,8.0,9
16,17,Frosinone,7.0,9.0,2.0,1.0,6.0,6.0,11.0,6.0,4.0,2.0,0.0,2.0,5.0,4.0,1.0,5.0,0.0,1.0,4.0,1.0,7.0,9
17,18,Bologna,6.0,9.0,2.0,0.0,7.0,6.0,14.0,3.0,4.0,1.0,0.0,3.0,2.0,4.0,3.0,5.0,1.0,0.0,4.0,4.0,10.0,9
18,19,Hellas Verona,5.0,9.0,0.0,5.0,4.0,8.0,15.0,3.0,4.0,0.0,3.0,1.0,5.0,6.0,2.0,5.0,0.0,2.0,3.0,3.0,9.0,9
19,20,Carpi,5.0,9.0,1.0,2.0,6.0,9.0,21.0,4.0,5.0,1.0,1.0,3.0,4.0,6.0,1.0,4.0,0.0,1.0,3.0,5.0,15.0,9
0,1,Roma,23.0,10.0,7.0,2.0,1.0,25.0,12.0,13.0,5.0,4.0,1.0,0.0,15.0,6.0,10.0,5.0,3.0,1.0,1.0,10.0,6.0,10
1,2,Fiorentina,21.0,10.0,7.0,0.0,3.0,18.0,8.0,12.0,5.0,4.0,0.0,1.0,9.0,2.0,9.0,5.0,3.0,0.0,2.0,9.0,6.0,10
2,3,Napoli,21.0,10.0,6.0,3.0,1.0,21.0,8.0,13.0,5.0,4.0,1.0,0.0,13.0,4.0,8.0,5.0,2.0,2.0,1.0,8.0,4.0,10
3,4,Inter,21.0,10.0,6.0,3.0,1.0,10.0,7.0,10.0,5.0,3.0,1.0,1.0,4.0,4.0,11.0,5.0,3.0,2.0,0.0,6.0,3.0,10
4,5,Lazio,18.0,10.0,6.0,0.0,4.0,15.0,15.0,15.0,5.0,5.0,0.0,0.0,11.0,1.0,3.0,5.0,1.0,0.0,4.0,4.0,14.0,10
5,6,Sassuolo,18.0,10.0,5.0,3.0,2.0,13.0,10.0,11.0,5.0,3.0,2.0,0.0,8.0,5.0,7.0,5.0,2.0,1.0,2.0,5.0,5.0,10
6,7,Atalanta,17.0,10.0,5.0,2.0,3.0,13.0,11.0,13.0,5.0,4.0,1.0,0.0,10.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,8.0,10
7,8,Milan,16.0,10.0,5.0,1.0,4.0,12.0,15.0,12.0,5.0,4.0,0.0,1.0,8.0,8.0,4.0,5.0,1.0,1.0,3.0,4.0,7.0,10
8,9,Torino,15.0,10.0,4.0,3.0,3.0,16.0,15.0,11.0,5.0,3.0,2.0,0.0,11.0,6.0,4.0,5.0,1.0,1.0,3.0,5.0,9.0,10
9,10,Sampdoria,15.0,10.0,4.0,3.0,3.0,18.0,14.0,14.0,6.0,4.0,2.0,0.0,15.0,6.0,1.0,4.0,0.0,1.0,3.0,3.0,8.0,10
10,11,Juventus,12.0,10.0,3.0,3.0,4.0,11.0,9.0,8.0,5.0,2.0,2.0,1.0,7.0,4.0,4.0,5.0,1.0,1.0,3.0,4.0,5.0,10
11,12,Chievo Verona,12.0,10.0,3.0,3.0,4.0,13.0,10.0,7.0,5.0,2.0,1.0,2.0,6.0,3.0,5.0,5.0,1.0,2.0,2.0,7.0,7.0,10
12,13,Genoa,11.0,10.0,3.0,2.0,5.0,10.0,14.0,9.0,4.0,3.0,0.0,1.0,6.0,4.0,2.0,6.0,0.0,2.0,4.0,4.0,10.0,10
13,14,Palermo,11.0,10.0,3.0,2.0,5.0,11.0,15.0,5.0,5.0,1.0,2.0,2.0,6.0,8.0,6.0,5.0,2.0,0.0,3.0,5.0,7.0,10
14,15,Empoli,11.0,10.0,3.0,2.0,5.0,11.0,15.0,7.0,5.0,2.0,1.0,2.0,6.0,6.0,4.0,5.0,1.0,1.0,3.0,5.0,9.0,10
15,16,Udinese,11.0,10.0,3.0,2.0,5.0,10.0,14.0,4.0,5.0,1.0,1.0,3.0,5.0,7.0,7.0,5.0,2.0,1.0,2.0,5.0,7.0,10
16,17,Frosinone,10.0,10.0,3.0,1.0,6.0,8.0,12.0,9.0,5.0,3.0,0.0,2.0,7.0,5.0,1.0,5.0,0.0,1.0,4.0,1.0,7.0,10
17,18,Bologna,6.0,10.0,2.0,0.0,8.0,6.0,15.0,3.0,5.0,1.0,0.0,4.0,2.0,5.0,3.0,5.0,1.0,0.0,4.0,4.0,10.0,10
18,19,Hellas Verona,5.0,10.0,0.0,5.0,5.0,8.0,17.0,3.0,5.0,0.0,3.0,2.0,5.0,8.0,2.0,5.0,0.0,2.0,3.0,3.0,9.0,10
19,20,Carpi,5.0,10.0,1.0,2.0,7.0,10.0,23.0,4.0,5.0,1.0,1.0,3.0,4.0,6.0,1.0,5.0,0.0,1.0,4.0,6.0,17.0,10
0,1,Fiorentina,24.0,11.0,8.0,0.0,3.0,22.0,9.0,15.0,6.0,5.0,0.0,1.0,13.0,3.0,9.0,5.0,3.0,0.0,2.0,9.0,6.0,11
1,2,Inter,24.0,11.0,7.0,3.0,1.0,11.0,7.0,13.0,6.0,4.0,1.0,1.0,5.0,4.0,11.0,5.0,3.0,2.0,0.0,6.0,3.0,11
2,3,Roma,23.0,11.0,7.0,2.0,2.0,25.0,13.0,13.0,5.0,4.0,1.0,0.0,15.0,6.0,10.0,6.0,3.0,1.0,2.0,10.0,7.0,11
3,4,Napoli,22.0,11.0,6.0,4.0,1.0,21.0,8.0,13.0,5.0,4.0,1.0,0.0,13.0,4.0,9.0,6.0,2.0,3.0,1.0,8.0,4.0,11
4,5,Sassuolo,19.0,11.0,5.0,4.0,2.0,13.0,10.0,11.0,5.0,3.0,2.0,0.0,8.0,5.0,8.0,6.0,2.0,2.0,2.0,5.0,5.0,11
5,6,Milan,19.0,11.0,6.0,1.0,4.0,15.0,16.0,12.0,5.0,4.0,0.0,1.0,8.0,8.0,7.0,6.0,2.0,1.0,3.0,7.0,8.0,11
6,7,Lazio,18.0,11.0,6.0,0.0,5.0,16.0,18.0,15.0,6.0,5.0,0.0,1.0,12.0,4.0,3.0,5.0,1.0,0.0,4.0,4.0,14.0,11
7,8,Atalanta,17.0,11.0,5.0,2.0,4.0,13.0,14.0,13.0,5.0,4.0,1.0,0.0,10.0,3.0,4.0,6.0,1.0,1.0,4.0,3.0,11.0,11
8,9,Sampdoria,16.0,11.0,4.0,4.0,3.0,19.0,15.0,14.0,6.0,4.0,2.0,0.0,15.0,6.0,2.0,5.0,0.0,2.0,3.0,4.0,9.0,11
9,10,Torino,15.0,11.0,4.0,3.0,4.0,17.0,17.0,11.0,5.0,3.0,2.0,0.0,11.0,6.0,4.0,6.0,1.0,1.0,4.0,6.0,11.0,11
10,11,Juventus,15.0,11.0,4.0,3.0,4.0,13.0,10.0,11.0,6.0,3.0,2.0,1.0,9.0,5.0,4.0,5.0,1.0,1.0,3.0,4.0,5.0,11
11,12,Empoli,14.0,11.0,4.0,2.0,5.0,12.0,15.0,7.0,5.0,2.0,1.0,2.0,6.0,6.0,7.0,6.0,2.0,1.0,3.0,6.0,9.0,11
12,13,Chievo Verona,13.0,11.0,3.0,4.0,4.0,14.0,11.0,8.0,6.0,2.0,2.0,2.0,7.0,4.0,5.0,5.0,1.0,2.0,2.0,7.0,7.0,11
13,14,Genoa,12.0,11.0,3.0,3.0,5.0,10.0,14.0,10.0,5.0,3.0,1.0,1.0,6.0,4.0,2.0,6.0,0.0,2.0,4.0,4.0,10.0,11
14,15,Udinese,12.0,11.0,3.0,3.0,5.0,10.0,14.0,5.0,6.0,1.0,2.0,3.0,5.0,7.0,7.0,5.0,2.0,1.0,2.0,5.0,7.0,11
15,16,Palermo,11.0,11.0,3.0,2.0,6.0,11.0,16.0,5.0,6.0,1.0,2.0,3.0,6.0,9.0,6.0,5.0,2.0,0.0,3.0,5.0,7.0,11
16,17,Frosinone,10.0,11.0,3.0,1.0,7.0,9.0,16.0,9.0,5.0,3.0,0.0,2.0,7.0,5.0,1.0,6.0,0.0,1.0,5.0,2.0,11.0,11
17,18,Bologna,9.0,11.0,3.0,0.0,8.0,9.0,15.0,6.0,6.0,2.0,0.0,4.0,5.0,5.0,3.0,5.0,1.0,0.0,4.0,4.0,10.0,11
18,19,Hellas Verona,6.0,11.0,0.0,6.0,5.0,8.0,17.0,3.0,5.0,0.0,3.0,2.0,5.0,8.0,3.0,6.0,0.0,3.0,3.0,3.0,9.0,11
19,20,Carpi,6.0,11.0,1.0,3.0,7.0,10.0,23.0,5.0,6.0,1.0,2.0,3.0,4.0,6.0,1.0,5.0,0.0,1.0,4.0,6.0,17.0,11
0,1,Inter,27.0,12.0,8.0,3.0,1.0,12.0,7.0,13.0,6.0,4.0,1.0,1.0,5.0,4.0,14.0,6.0,4.0,2.0,0.0,7.0,3.0,12
1,2,Fiorentina,27.0,12.0,9.0,0.0,3.0,24.0,9.0,15.0,6.0,5.0,0.0,1.0,13.0,3.0,12.0,6.0,4.0,0.0,2.0,11.0,6.0,12
2,3,Roma,26.0,12.0,8.0,2.0,2.0,27.0,13.0,16.0,6.0,5.0,1.0,0.0,17.0,6.0,10.0,6.0,3.0,1.0,2.0,10.0,7.0,12
3,4,Napoli,25.0,12.0,7.0,4.0,1.0,22.0,8.0,16.0,6.0,5.0,1.0,0.0,14.0,4.0,9.0,6.0,2.0,3.0,1.0,8.0,4.0,12
4,5,Sassuolo,22.0,12.0,6.0,4.0,2.0,14.0,10.0,14.0,6.0,4.0,2.0,0.0,9.0,5.0,8.0,6.0,2.0,2.0,2.0,5.0,5.0,12
5,6,Milan,20.0,12.0,6.0,2.0,4.0,15.0,16.0,13.0,6.0,4.0,1.0,1.0,8.0,8.0,7.0,6.0,2.0,1.0,3.0,7.0,8.0,12
6,7,Atalanta,18.0,12.0,5.0,3.0,4.0,13.0,14.0,13.0,5.0,4.0,1.0,0.0,10.0,3.0,5.0,7.0,1.0,2.0,4.0,3.0,11.0,12
7,8,Lazio,18.0,12.0,6.0,0.0,6.0,16.0,20.0,15.0,6.0,5.0,0.0,1.0,12.0,4.0,3.0,6.0,1.0,0.0,5.0,4.0,16.0,12
8,9,Juventus,18.0,12.0,5.0,3.0,4.0,16.0,11.0,11.0,6.0,3.0,2.0,1.0,9.0,5.0,7.0,6.0,2.0,1.0,3.0,7.0,6.0,12
9,10,Sampdoria,16.0,12.0,4.0,4.0,4.0,19.0,17.0,14.0,7.0,4.0,2.0,1.0,15.0,8.0,2.0,5.0,0.0,2.0,3.0,4.0,9.0,12
10,11,Torino,15.0,12.0,4.0,3.0,5.0,17.0,18.0,11.0,6.0,3.0,2.0,1.0,11.0,7.0,4.0,6.0,1.0,1.0,4.0,6.0,11.0,12
11,12,Empoli,14.0,12.0,4.0,2.0,6.0,13.0,18.0,7.0,6.0,2.0,1.0,3.0,7.0,9.0,7.0,6.0,2.0,1.0,3.0,6.0,9.0,12
12,13,Palermo,14.0,12.0,4.0,2.0,6.0,12.0,16.0,8.0,7.0,2.0,2.0,3.0,7.0,9.0,6.0,5.0,2.0,0.0,3.0,5.0,7.0,12
13,14,Genoa,13.0,12.0,3.0,4.0,5.0,12.0,16.0,10.0,5.0,3.0,1.0,1.0,6.0,4.0,3.0,7.0,0.0,3.0,4.0,6.0,12.0,12
14,15,Chievo Verona,13.0,12.0,3.0,4.0,5.0,14.0,12.0,8.0,6.0,2.0,2.0,2.0,7.0,4.0,5.0,6.0,1.0,2.0,3.0,7.0,8.0,12
15,16,Bologna,12.0,12.0,4.0,0.0,8.0,11.0,15.0,6.0,6.0,2.0,0.0,4.0,5.0,5.0,6.0,6.0,2.0,0.0,4.0,6.0,10.0,12
16,17,Udinese,12.0,12.0,3.0,3.0,6.0,10.0,15.0,5.0,6.0,1.0,2.0,3.0,5.0,7.0,7.0,6.0,2.0,1.0,3.0,5.0,8.0,12
17,18,Frosinone,11.0,12.0,3.0,2.0,7.0,11.0,18.0,10.0,6.0,3.0,1.0,2.0,9.0,7.0,1.0,6.0,0.0,1.0,5.0,2.0,11.0,12
18,19,Hellas Verona,6.0,12.0,0.0,6.0,6.0,8.0,19.0,3.0,6.0,0.0,3.0,3.0,5.0,10.0,3.0,6.0,0.0,3.0,3.0,3.0,9.0,12
19,20,Carpi,6.0,12.0,1.0,3.0,8.0,10.0,24.0,5.0,6.0,1.0,2.0,3.0,4.0,6.0,1.0,6.0,0.0,1.0,5.0,6.0,18.0,12
0,1,Inter,30.0,13.0,9.0,3.0,1.0,16.0,7.0,16.0,7.0,5.0,1.0,1.0,9.0,4.0,14.0,6.0,4.0,2.0,0.0,7.0,3.0,13
1,2,Fiorentina,28.0,13.0,9.0,1.0,3.0,26.0,11.0,16.0,7.0,5.0,1.0,1.0,15.0,5.0,12.0,6.0,4.0,0.0,2.0,11.0,6.0,13
2,3,Napoli,28.0,13.0,8.0,4.0,1.0,24.0,8.0,16.0,6.0,5.0,1.0,0.0,14.0,4.0,12.0,7.0,3.0,3.0,1.0,10.0,4.0,13
3,4,Roma,27.0,13.0,8.0,3.0,2.0,29.0,15.0,16.0,6.0,5.0,1.0,0.0,17.0,6.0,11.0,7.0,3.0,2.0,2.0,12.0,9.0,13
4,5,Sassuolo,22.0,13.0,6.0,4.0,3.0,15.0,12.0,14.0,6.0,4.0,2.0,0.0,9.0,5.0,8.0,7.0,2.0,2.0,3.0,6.0,7.0,13
5,6,Juventus,21.0,13.0,6.0,3.0,4.0,17.0,11.0,14.0,7.0,4.0,2.0,1.0,10.0,5.0,7.0,6.0,2.0,1.0,3.0,7.0,6.0,13
6,7,Milan,20.0,13.0,6.0,2.0,5.0,15.0,17.0,13.0,6.0,4.0,1.0,1.0,8.0,8.0,7.0,7.0,2.0,1.0,4.0,7.0,9.0,13
7,8,Lazio,19.0,13.0,6.0,1.0,6.0,17.0,21.0,16.0,7.0,5.0,1.0,1.0,13.0,5.0,3.0,6.0,1.0,0.0,5.0,4.0,16.0,13
8,9,Torino,18.0,13.0,5.0,3.0,5.0,18.0,18.0,11.0,6.0,3.0,2.0,1.0,11.0,7.0,7.0,7.0,2.0,1.0,4.0,7.0,11.0,13
9,10,Atalanta,18.0,13.0,5.0,3.0,5.0,13.0,15.0,13.0,6.0,4.0,1.0,1.0,10.0,4.0,5.0,7.0,1.0,2.0,4.0,3.0,11.0,13
10,11,Genoa,16.0,13.0,4.0,4.0,5.0,14.0,17.0,13.0,6.0,4.0,1.0,1.0,8.0,5.0,3.0,7.0,0.0,3.0,4.0,6.0,12.0,13
11,12,Sampdoria,16.0,13.0,4.0,4.0,5.0,19.0,18.0,14.0,7.0,4.0,2.0,1.0,15.0,8.0,2.0,6.0,0.0,2.0,4.0,4.0,10.0,13
12,13,Chievo Verona,16.0,13.0,4.0,4.0,5.0,16.0,13.0,8.0,6.0,2.0,2.0,2.0,7.0,4.0,8.0,7.0,2.0,2.0,3.0,9.0,9.0,13
13,14,Palermo,15.0,13.0,4.0,3.0,6.0,13.0,17.0,8.0,7.0,2.0,2.0,3.0,7.0,9.0,7.0,6.0,2.0,1.0,3.0,6.0,8.0,13
14,15,Empoli,15.0,13.0,4.0,3.0,6.0,15.0,20.0,7.0,6.0,2.0,1.0,3.0,7.0,9.0,8.0,7.0,2.0,2.0,3.0,8.0,11.0,13
15,16,Udinese,15.0,13.0,4.0,3.0,6.0,11.0,15.0,8.0,7.0,2.0,2.0,3.0,6.0,7.0,7.0,6.0,2.0,1.0,3.0,5.0,8.0,13
16,17,Bologna,13.0,13.0,4.0,1.0,8.0,13.0,17.0,7.0,7.0,2.0,1.0,4.0,7.0,7.0,6.0,6.0,2.0,0.0,4.0,6.0,10.0,13
17,18,Frosinone,11.0,13.0,3.0,2.0,8.0,11.0,22.0,10.0,6.0,3.0,1.0,2.0,9.0,7.0,1.0,7.0,0.0,1.0,6.0,2.0,15.0,13
18,19,Hellas Verona,6.0,13.0,0.0,6.0,7.0,8.0,21.0,3.0,7.0,0.0,3.0,4.0,5.0,12.0,3.0,6.0,0.0,3.0,3.0,3.0,9.0,13
19,20,Carpi,6.0,13.0,1.0,3.0,9.0,11.0,26.0,5.0,7.0,1.0,2.0,4.0,5.0,8.0,1.0,6.0,0.0,1.0,5.0,6.0,18.0,13
0,1,Napoli,31.0,14.0,9.0,4.0,1.0,26.0,9.0,19.0,7.0,6.0,1.0,0.0,16.0,5.0,12.0,7.0,3.0,3.0,1.0,10.0,4.0,14
1,2,Inter,30.0,14.0,9.0,3.0,2.0,17.0,9.0,16.0,7.0,5.0,1.0,1.0,9.0,4.0,14.0,7.0,4.0,2.0,1.0,8.0,5.0,14
2,3,Fiorentina,29.0,14.0,9.0,2.0,3.0,27.0,12.0,16.0,7.0,5.0,1.0,1.0,15.0,5.0,13.0,7.0,4.0,1.0,2.0,12.0,7.0,14
3,4,Roma,27.0,14.0,8.0,3.0,3.0,29.0,17.0,16.0,7.0,5.0,1.0,1.0,17.0,8.0,11.0,7.0,3.0,2.0,2.0,12.0,9.0,14
4,5,Juventus,24.0,14.0,7.0,3.0,4.0,20.0,11.0,14.0,7.0,4.0,2.0,1.0,10.0,5.0,10.0,7.0,3.0,1.0,3.0,10.0,6.0,14
5,6,Sassuolo,23.0,14.0,6.0,5.0,3.0,16.0,13.0,15.0,7.0,4.0,3.0,0.0,10.0,6.0,8.0,7.0,2.0,2.0,3.0,6.0,7.0,14
6,7,Milan,23.0,14.0,7.0,2.0,5.0,19.0,18.0,16.0,7.0,5.0,1.0,1.0,12.0,9.0,7.0,7.0,2.0,1.0,4.0,7.0,9.0,14
7,8,Torino,21.0,14.0,6.0,3.0,5.0,20.0,18.0,14.0,7.0,4.0,2.0,1.0,13.0,7.0,7.0,7.0,2.0,1.0,4.0,7.0,11.0,14
8,9,Atalanta,21.0,14.0,6.0,3.0,5.0,15.0,15.0,13.0,6.0,4.0,1.0,1.0,10.0,4.0,8.0,8.0,2.0,2.0,4.0,5.0,11.0,14
9,10,Lazio,19.0,14.0,6.0,1.0,7.0,17.0,22.0,16.0,7.0,5.0,1.0,1.0,13.0,5.0,3.0,7.0,1.0,0.0,6.0,4.0,17.0,14
10,11,Empoli,18.0,14.0,5.0,3.0,6.0,16.0,20.0,10.0,7.0,3.0,1.0,3.0,8.0,9.0,8.0,7.0,2.0,2.0,3.0,8.0,11.0,14
11,12,Udinese,18.0,14.0,5.0,3.0,6.0,14.0,17.0,8.0,7.0,2.0,2.0,3.0,6.0,7.0,10.0,7.0,3.0,1.0,3.0,8.0,10.0,14
12,13,Genoa,16.0,14.0,4.0,4.0,6.0,15.0,19.0,13.0,7.0,4.0,1.0,2.0,9.0,7.0,3.0,7.0,0.0,3.0,4.0,6.0,12.0,14
13,14,Sampdoria,16.0,14.0,4.0,4.0,6.0,20.0,22.0,14.0,7.0,4.0,2.0,1.0,15.0,8.0,2.0,7.0,0.0,2.0,5.0,5.0,14.0,14
14,15,Chievo Verona,16.0,14.0,4.0,4.0,6.0,18.0,16.0,8.0,7.0,2.0,2.0,3.0,9.0,7.0,8.0,7.0,2.0,2.0,3.0,9.0,9.0,14
15,16,Palermo,15.0,14.0,4.0,3.0,7.0,13.0,20.0,8.0,8.0,2.0,2.0,4.0,7.0,12.0,7.0,6.0,2.0,1.0,3.0,6.0,8.0,14
16,17,Frosinone,14.0,14.0,4.0,2.0,8.0,14.0,24.0,13.0,7.0,4.0,1.0,2.0,12.0,9.0,1.0,7.0,0.0,1.0,6.0,2.0,15.0,14
17,18,Bologna,13.0,14.0,4.0,1.0,9.0,13.0,19.0,7.0,7.0,2.0,1.0,4.0,7.0,7.0,6.0,7.0,2.0,0.0,5.0,6.0,12.0,14
18,19,Carpi,9.0,14.0,2.0,3.0,9.0,13.0,27.0,5.0,7.0,1.0,2.0,4.0,5.0,8.0,4.0,7.0,1.0,1.0,5.0,8.0,19.0,14
19,20,Hellas Verona,6.0,14.0,0.0,6.0,8.0,10.0,24.0,3.0,7.0,0.0,3.0,4.0,5.0,12.0,3.0,7.0,0.0,3.0,4.0,5.0,12.0,14
0,1,Inter,33.0,15.0,10.0,3.0,2.0,18.0,9.0,19.0,8.0,6.0,1.0,1.0,10.0,4.0,14.0,7.0,4.0,2.0,1.0,8.0,5.0,15
1,2,Fiorentina,32.0,15.0,10.0,2.0,3.0,30.0,12.0,19.0,8.0,6.0,1.0,1.0,18.0,5.0,13.0,7.0,4.0,1.0,2.0,12.0,7.0,15
2,3,Napoli,31.0,15.0,9.0,4.0,2.0,28.0,12.0,19.0,7.0,6.0,1.0,0.0,16.0,5.0,12.0,8.0,3.0,3.0,2.0,12.0,7.0,15
3,4,Roma,28.0,15.0,8.0,4.0,3.0,30.0,18.0,16.0,7.0,5.0,1.0,1.0,17.0,8.0,12.0,8.0,3.0,3.0,2.0,13.0,10.0,15
4,5,Juventus,27.0,15.0,8.0,3.0,4.0,22.0,11.0,14.0,7.0,4.0,2.0,1.0,10.0,5.0,13.0,8.0,4.0,1.0,3.0,12.0,6.0,15
5,6,Sassuolo,26.0,15.0,7.0,5.0,3.0,19.0,14.0,15.0,7.0,4.0,3.0,0.0,10.0,6.0,11.0,8.0,3.0,2.0,3.0,9.0,8.0,15
